Year,DoY,season,daily_NEE,daily_GPP,daily_Reco,MaxT,MinT,Radn,rainfall,TairMean,pdi,mean_SoilC,grazeYN
2024,55,Winter,0.8554494238,0.6950015778,0.16045138379999999,1.1,-9.4,11.28,0,-2.202430556,0.6,-0.119417579,N
2024,56,Winter,-0.2196155069,-0.3315734501,0.1119578993,-0.6,-12.2,13.75,0,-5.737847222,0.6,-0.786370338,N
2024,57,Winter,-0.1379626739,-0.3639760924,0.2260096771,8.9,-3.3,11.29,0,2.480902778,0.6,-1.630097463,N
2024,58,Winter,-0.010247022199999995,-0.2337105589,0.2234629243,7.8,-5,12.9,0,2.740972222,0.6,-0.524763479,N
2024,59,Winter,-0.2399451206,-0.6171243985,0.37717701800000003,9.4,3.3,1.29,12.192,11.62013889,0.6,1.545295971,N
2024,60,Winter,0.6007517157,0.4599105084,0.1408390285,6.1,-8.3,12.97,3.81,-2.513541667,0.6,3.538678733,N
2024,61,Winter,1.2278391482,1.0834565451,0.1443795736,3.9,-10.6,14.65,0,-2.188541667,0.6,-0.564456692,N
2024,62,Winter,0.5881460709999999,0.3667425984,0.2214003286,6.7,-0.6,4.2,1.778,3.857638889,0.55,-0.969716129,N
2024,63,Winter,-0.1422709378,-0.442011517,0.2997410013,12.8,4.4,7.29,44.196,8.801736111,0.55,0.873178108,N
2024,64,Winter,0.08080002780000001,-0.1739234556,0.2547241166,9.4,2.2,6.73,0,6.378472222,0.55,3.683182008,N
2024,65,Winter,-0.6080828144,-0.8166837294,0.2085926931,4.4,2.8,2.49,7.62,3.832986111,0.55,3.380778238,N
2024,66,Winter,0.07050188320000002,-0.1708136207,0.2413122502,10.6,1.1,8.37,3.556,6.202430556,0.55,2.791202792,N
2024,67,Winter,0.009314521799999996,-0.2191038092,0.2284181955,6.1,2.8,3.71,38.1,5.719791667,0.55,4.646793617,N
2024,68,Winter,1.0446337332,0.8538312384,0.19079410559999999,8.9,-2.2,16.44,0,3.044444444,0.55,2.848524992,N
2024,69,Winter,0.2136081107,0.051511722600000004,0.1620926676,3.9,-3.3,4.74,0,1.501041667,2.26,2.961841833,N
2024,70,Winter,-0.2399889965,-0.4591891014,0.2191975978,10,2.2,9.28,46.736,6.051388889,2.26,1.849549867,N
2024,71,Winter,-0.1034403203,-0.26632279,0.1628832108,5,-0.6,10.09,0,2.138194445,2.26,3.878423317,N
2024,72,Winter,0.1677140529,-0.0297123289,0.197424448,8.9,-2.8,17.47,0,4.985763889,2.26,2.190365092,N
2024,73,Winter,0.2720907969,0.0945940197,0.17749552799999999,10,-2.8,15.71,0,3.682291666,2.26,2.701996104,N
2024,74,Winter,0.5341468926,0.3461028396,0.1880466,8.3,2.2,15.73,0.254,5.008333333,2.26,4.327204633,N
2024,75,Winter,1.1199636726,0.9472143858000001,0.1727422034,4.4,2.8,2.18,7.366,4.255555556,2.26,4.347646329,N
2024,76,Winter,-0.6849963139,-0.8654195208,0.1804282581,8.9,-0.6,12.43,0,5.046527778,2.35,2.782112371,N
2024,77,Winter,-0.0243679215,-0.2089863301,0.1846133988,12.8,1.7,9.09,5.588,5.761111112,2.35,4.695193217,N
2024,78,Winter,0.04337180659999999,-0.11587250700000001,0.1592422116,8.3,0,14.4,0.254,4.106597222,2.35,5.108131663,N
2024,79,Winter,0.1796756,0.0438322628,0.135841168,6.7,-0.6,16.95,0,2.248611111,2.35,4.290886183,N
2024,80,Spring,0.7365538377999999,0.58544376360000006,0.1511123065,7.2,-1.1,8.94,0,4.061111111,2.35,3.203652942,N
2024,81,Spring,0.6034267758,0.5043062592,0.0991262594,1.7,-4.4,18.28,1.27,-0.960763889,2.35,3.496476738,N
2024,82,Spring,0.1895726218,0.0911895416,0.0983810345,3.9,-6.1,17.24,0,-0.708333333,2.35,0.638356783,N
2024,83,Spring,-1.0891519695,-1.1852242198,0.0960701119,0,-3.3,1.69,29.718,-0.519444444,2.04,-0.002668754,N
2024,84,Spring,0.11559202810000001,0.02929285289999999,0.0863009948,3.9,-5.6,15.74,22.098,-1.519444444,2.04,0.08515955,N
2024,85,Spring,-0.16759846039999998,-0.26756127279999997,0.0999598035,3.3,-3.9,15.72,0,0.68125,2.04,0.269919329,N
2024,86,Spring,0.2008231694,0.09766422559999999,0.1031534651,2.2,-0.6,5.26,1.27,1.603125,2.04,0.370306904,N
2024,87,Spring,0.32254571779999996,0.18208230649999999,0.1404655355,10,1.7,11.68,1.016,6.403125,2.04,0.578537238,N
2024,88,Spring,1.697468918,1.5472713574,0.1501996182,8.9,5.6,2.47,23.622,8.085763889,2.04,2.990906013,N
2024,89,Spring,0.5583688996,0.4336585783,0.124711854,7.8,3.3,6.17,23.876,5.622916667,2.04,4.6639712,N
2024,90,Spring,0.2959075162,0.044386621999999994,0.2515073365,10,1.1,20.79,0,5.895138889,4.34,3.686825042,N
2024,91,Spring,0.6331915154,-0.202823818,0.8360159401,11.1,-0.6,19.25,0,6.272222222,4.34,4.069416304,N
2024,92,Spring,0.8922664518,-0.6432392415,1.5355148309,11.1,-2.8,14.95,0,4.761805556,4.34,4.175520825,N
2024,93,Spring,0.7681043359999999,-1.4789340802,2.2470448604,8.9,1.7,17.82,0,5.795486111,4.34,4.30892715,N
2024,94,Spring,2.4375641026,0.5646674969,1.8729016136,4.4,0.6,3.84,0.508,3.193402778,4.34,4.48472875,N
2024,95,Spring,1.8034033106,0.3005443442,1.5028628661,1.1,0,3.86,40.386,0.675,4.34,2.789637513,N
2024,96,Spring,0.833626547,-0.902665453,1.7362911272,5,1.1,11,1.778,2.820138889,4.34,1.886816921,N
2024,97,Spring,0.9517124158,-0.788510908217,1.7402082677,5,1.1,9.1,1.524,3.184722222,4.67,2.007098133,N
2024,98,Spring,1.3644236158,-0.4915198724,1.8559554272,10,2.8,12.73,0.254,4.215277778,4.67,1.913358308,N
2024,99,Spring,0.20230352759999998,-2.2346107019,2.4369612736,17.8,1.1,19.55,0,8.6,4.67,3.706586458,N
2024,100,Spring,0.5635100011999999,-1.5552294714,2.1187723301,13.9,1.7,22.03,0,6.834375,4.67,7.264109546,N
2024,101,Spring,2.4409482518,0.6512401535,1.7896912323,7.8,-0.6,4.12,13.208,4.969787234,4.67,6.190507508,N
2024,102,Spring,2.1913219007999998,0.25097000999999997,1.9403506961,6.7,5,2.79,5.334,6.658680556,4.67,5.628596238,N
2024,103,Spring,1.781048088,-0.7503991628,2.5314479628,11.7,6.7,2.41,21.844,11.72847222,4.67,6.258346813,N
2024,104,Spring,0.8335202882,-1.3414835266,2.1750008975,13.3,6.1,14.12,0.254,9.31875,4.46,8.187612154,N
2024,105,Spring,0.6462507368,-1.4948855342,2.1411827659,16.1,3.9,17.68,0,9.584027778,4.46,8.197764338,N
2024,106,Spring,0.22486092479999997,-2.0656681569,2.2905412033,16.7,2.8,17.1,0,11.16458333,4.46,8.648908229,N
2024,107,Spring,-1.220002689,-3.4448681935,2.2248468613,18.3,1.7,20.57,0,11.18333333,4.46,9.270604704,N
2024,108,Spring,-1.5961523036,-3.2890314737,1.6928813233,11.7,1.7,21.1,0,7.130208333,4.46,9.1987676,N
2024,109,Spring,-1.079316965,-2.7148819248,1.6355653957,10,2.2,9.61,0,7.199652778,4.46,7.900310771,N
2024,110,Spring,-3.6137334814,-5.3569229861,1.7431827942,10.6,6.7,16.46,0,8.858680555,4.46,7.558723696,N
2024,111,Spring,-2.7891220406,-4.6318184896,1.8427021178,13.3,5,8.22,8.89,10.24652778,4.21,8.092866517,N
2024,112,Spring,-5.855922864,-7.313479632,1.4575824834,11.1,0.6,17.9,0.254,6.791666667,4.21,7.591038,N
2024,113,Spring,-6.7663680479999995,-8.0663200704,1.3000249577,12.2,0.6,24.9,0,5.511805556,4.21,7.674863438,N
2024,114,Spring,-6.378232896,-7.7435421984,1.3653205311,11.7,-2.2,23.45,0,6.803125,4.21,6.183535508,N
2024,115,Spring,-3.8760576192,-5.2002601861999995,1.324131922,13.9,0,9.68,1.27,7.085416667,4.21,7.187801617,N
2024,116,Spring,-5.220102672,-6.2745290496,1.0544720268,11.1,-2.8,25.03,0,4.099652778,4.21,5.871718346,N
2024,117,Spring,-7.6623732,-8.7774516,1.1151589593,13.9,-3.3,24.81,0,5.571875,4.21,5.558009083,N
2024,118,Spring,-7.3350575654,-8.551991146,1.2169149487,15,-2.2,21.81,0,7.9717021280000004,3.86,6.928798933,N
2024,119,Spring,-5.132385504,-6.527745936,1.3952932318,11.1,6.7,14.83,2.286,11.36631945,3.86,8.330548858,N
2024,120,Spring,-6.189470496,-7.7267106576,1.537210088,21.1,7.2,17.56,0,14.07430556,3.86,9.333790075,N
2024,121,Spring,-4.750031808,-5.839237512,1.0891763806,10,6.1,5.23,3.556,8.636111111,3.86,11.08919679,N
2024,122,Spring,-3.5049161376,-4.4667140256,0.9617570174,8.9,5.6,5.42,3.556,7.581597222,3.86,7.730213421,N
2024,123,Spring,-3.226849488,-4.304136528,1.0773245242,9.4,7.2,10.11,8.128,10.53854167,3.86,7.748475646,N
2024,124,Spring,-5.999907168,-7.043197536,1.043309777,15.6,5,16.26,0.254,10.99479167,3.86,7.510475413,N
2024,125,Spring,-4.8505875409999994,-5.759368272,0.9087498681,12.8,5,14.43,0,9.30625,3.44,9.96699295,N
2024,126,Spring,-4.202921779,-5.085935568,0.8830448615,11.7,6.7,7.3,4.572,8.680902777,3.44,9.328956863,N
2024,127,Spring,-5.892271776,-7.1165936448,1.2243023629,17.2,8.9,18.45,5.588,14.38229167,3.44,8.2384201,N
2024,128,Spring,-5.0323515408,-6.7104749374,1.6780710645,21.7,7.8,25.69,0,16.35347222,3.44,10.23081614,N
2024,129,Spring,-2.358526896,-3.95588448,1.5973687583,12.2,6.1,5.59,6.35,10.79201389,3.44,12.42749303,N
2024,130,Spring,-4.5444273698,-6.5402722944,1.9959097459,14.4,4.4,9.61,0,11.29375,3.44,9.43622615,N
2024,131,Spring,-5.210390448,-7.29001944,2.0796592681,13.3,3.9,19.44,0,9.017361111,3.44,9.317787433,N
2024,132,Spring,-4.716647107,-6.9274922112,2.2109247574,12.8,1.1,16.67,0.762,7.330555556,3.01,8.505242908,N
2024,133,Spring,-4.873168656,-7.8618682685,2.988696428,16.1,2.2,13.91,0.762,9.137847223,3.01,8.548768613,N
2024,134,Spring,-3.7946012976,-7.6572216,3.8626528175,16.7,6.1,25.13,0,11.68541667,3.01,9.970972938,N
2024,135,Spring,-2.881447344,-7.74316584,4.8616321124,18.3,10.6,22.12,0,17.53229167,3.01,11.36783499,N
2024,136,Spring,-3.11391864,-7.694577504,4.5806242259,21.7,8.3,9.69,0,17.43194444,3.01,12.09315643,N
2024,137,Spring,-3.670104038,-7.601654304,3.9315897445,19.4,8.9,16.08,0,15.20138889,3.01,14.13728612,N
2024,138,Spring,-3.697847329,-7.25976108,3.5619542797,18.3,8.3,22.09,0,14.57673611,3.01,12.86797231,N
2024,139,Spring,-1.544833814,-4.723947216,3.1790770879,14.4,11.7,7.18,3.556,13.60243056,2.34,13.70847092,N
2024,140,Spring,-0.6668553738,-3.530336271,2.8634856396,13.3,11.1,8.79,2.54,12.92534722,2.34,12.62996445,N
2024,141,Spring,-4.525679434,-7.43848272,2.9127468873,17.2,11.1,18.63,0,14.49791667,2.34,10.96919276,N
2024,142,Spring,-3.2518322212,-7.7888533392,4.5370417015,20,10.6,20.12,0,17.97534722,2.34,12.67775498,N
2024,143,Spring,-3.8452988739999996,-11.49160573,7.6463737457,28.9,13.9,24.02,0,23.83958333,2.34,14.93798726,N
2024,144,Spring,-5.095258136,-13.7382340032,8.6429088532,28.9,15.6,14.1,0,22.40173611,2.34,18.64376857,N
2024,145,Spring,1.7536229132,-6.87987432,8.6335003672,27.8,11.1,25.24,0,20.68784722,2.34,19.09453353,N
2024,146,Spring,-2.2825514879999997,-9.884874528,7.6023262828,20,9.4,26.34,0,16.52361111,2.01,17.9291715,N
2024,147,Spring,-1.272249634,-9.4395844154,8.167396460800001,22.8,12.2,21.87,0.254,18.23715278,2.01,16.26549683,N
2024,148,Spring,3.5874412700000002,-3.16926432,6.7566876438,15.6,10.6,3.7,11.684,14.48229167,2.01,15.19520848,Y
2024,149,Spring,-2.8916234064,-12.0252531312,9.1337059528,27.2,14.4,21.25,8.128,21.70451389,2.01,13.68703739,Y
2024,150,Spring,-0.31401431999999985,-7.9827646176,7.6687331322,22.8,11.7,24.77,0,17.75208333,2.01,17.06125158,N
2024,151,Spring,-0.10398805899999998,-6.2433266832,6.1393570496,16.1,9.4,8.69,0,13.23090278,2.01,16.51457112,N
2024,152,Spring,0.09905185420000012,-6.7223858256,6.8214132978,23.9,8.3,25.86,0,15.64548611,2.01,14.47846628,N
2024,153,Spring,0.584549136,-7.0820670384,7.6666137987,25.6,8.3,27.35,0,17.42083333,1.58,15.85635528,N
2024,154,Spring,-2.0189967986,-10.6525822898,8.6335087419,25.6,7.2,25.61,0,19.02430556,1.58,16.02260996,N
2024,155,Spring,1.6646608075999998,-7.1709544944,8.8355944318,20.6,12.8,25.66,0,18.46354167,1.58,17.78143081,N
2024,156,Spring,-0.08873349120000006,-8.604634666,8.5158706456,20.6,10.6,24.55,0,16.82201389,1.58,16.65033875,N
2024,157,Spring,3.6048878928,-6.0670474846,9.671948651,26.7,13.3,17.6,1.016,19.47638889,1.58,16.86530584,N
2024,158,Spring,3.9027153024,-5.241300437,9.1440207507,22.2,13.9,7.62,0,17.82048611,1.58,18.98145445,N
2024,159,Spring,2.4408459648000003,-6.861285792,9.3020653263,17.2,13.3,17.67,2.032,17.85034722,1.58,17.32664897,N
2024,160,Spring,2.890802261,-6.4896275954,9.3803631185,22.8,13.3,21.85,4.572,17.38298611,1,15.84846267,Y
2024,161,Spring,7.8036366820000005,-0.8434055659999999,8.6470769642,18.3,11.7,9.5,8.128,14.84166667,1,17.44418488,Y
2024,162,Spring,1.9011853440000002,-7.511258304,9.4124599857,23.3,11.1,22.77,0,16.625,1,15.18842214,Y
2024,163,Spring,2.1351278590000002,-6.6403536914,8.7755031252,21.7,9.4,16.74,0,15.98298611,1,16.46258315,Y
2024,164,Spring,4.601238826,-4.390761168,8.9918859506,21.7,12.2,16.7,0,17.50888889,1,16.77539725,Y
2024,165,Spring,1.3439844,-8.2432567296,9.5872903945,23.9,13.9,27.33,0,20.18541667,1,17.33320516,N
2024,166,Spring,6.6876026878,-2.747221531,9.4348518718,24.4,15.6,9.07,0,20.88506944,1,18.91113434,N
2024,167,Spring,3.028145472,-5.1538796902,8.1821016388,22.2,12.2,27.56,3.556,18.27430556,0.84,18.82937011,N
2024,168,Spring,1.09352255,-5.793887102,6.8873400303,21.1,8.9,26.8,0,15.08858156,0.84,17.27071279,N
2024,169,Spring,3.87773879,-4.940751816,8.8185036119,21.1,13.3,21.76,0,20.76701389,0.84,17.09647649,N
2024,170,Spring,2.289783946,-8.117846957,10.4076553076,29.4,16.1,23.85,0,25.25833333,0.84,17.4624166,N
2024,171,Spring,2.652246828,-8.4998143022,11.1521297922,32.2,18.9,20.33,0,27.27430556,0.84,21.25104674,N
2024,172,Spring,3.82660187,-7.004177179,10.8307790811,34.4,21.7,19.8,3.048,26.29930556,0.84,23.9972117,N
2024,173,Summer,5.5067439168,-3.5455947262,9.0522825005,23.3,18.3,16.29,1.016,21.29930556,0.84,24.88657277,N
2024,174,Summer,6.567115824,-0.968356944,7.5354571891,18.9,15,6.28,11.43,16.91527778,0.38,21.45218049,N
2024,175,Summer,7.782063725,-0.8752078508000001,8.6572677772,21.1,15,6.47,9.398,20.359375,0.38,16.61000977,N
2024,176,Summer,1.69609801,-7.6621857987999995,9.3582814365,26.1,17.8,19.85,5.842,22.07326389,0.38,18.50671285,N
2024,177,Summer,3.0907974815999997,-6.3893717827,9.4801947581,30.6,15.6,26.67,0,22.54722222,0.38,19.80752335,N
2024,178,Summer,2.2644718989999997,-8.062463952,10.3269052607,30.6,20,23.06,0,24.88368056,0.38,21.76456603,N
2024,179,Summer,3.4681150512,-5.486154819,8.9542784695,27.8,12.8,21.49,1.016,20.87777778,0.38,21.96909231,N
2024,180,Summer,2.6377583908,-4.9606229952,7.598393901,23.3,10,26.83,0,16.95416667,0.38,19.68369065,N
2024,181,Summer,4.7713539884,-2.8705640546,7.6419587659,17.8,14.4,6.96,6.096,17.32777778,0.86,18.35326285,N
2024,182,Summer,2.42107704,-7.7591774022,10.1802644572,29.4,17.2,13.79,1.778,24.41388889,0.86,17.54279479,N
2024,183,Summer,4.042886256,-4.7429774208,8.785835733599999,27.2,17.8,19.05,2.286,20.46006944,0.86,21.08782223,N
2024,184,Summer,1.4524767072,-7.123422528,8.5758759462,27.8,14.4,26.49,0,20.16111111,0.86,20.18147303,Y
2024,185,Summer,3.2587450851999997,-5.2821092736,8.5408325702,27.8,14.4,25.99,0,20.55451389,0.86,21.07993469,Y
2024,186,Summer,2.4384334608,-6.501696336,8.9401959898,25.6,16.1,19.37,0,22.27395833,0.86,20.91696574,Y
2024,187,Summer,4.3281394844,-5.118536448,9.4466676322,26.7,17.2,17.33,0,24.23506945,0.86,20.48012188,Y
2024,188,Summer,4.1790098012,-5.7607356814,9.9397601176,26.7,20,15.9,0.762,26.15104167,1.26,20.27765935,Y
2024,189,Summer,3.3809762224,-6.3905469692,9.7715446118,30,18.9,21.46,0,25.54583333,1.26,21.324219,Y
2024,190,Summer,2.7154390752,-6.7712817020000005,9.4866974536,28.3,17.8,25.35,0,24.5690625,1.26,22.2371816,N
2024,191,Summer,1.725365318,-7.9591920616,9.6846595654,31.7,17.8,18.57,16.51,25.02708333,1.26,22.00265401,N
2024,192,Summer,3.385176624,-7.2214767216,10.6066842672,30.6,21.1,18.3,0,27.13020833,1.26,23.07910054,N
2024,193,Summer,3.7825990416,-7.5023384544,11.2849525349,28.3,20,18.54,1.778,27.14618056,1.26,23.49544169,N
2024,194,Summer,3.3098516780000002,-8.391670243,11.7016138377,30,20,22.78,0,26.50590278,1.26,23.100604,N
2024,195,Summer,4.9154440468,-6.7624994880000004,11.6780028811,29.4,19.4,16.83,41.91,24.87986111,2.01,23.79899623,N
2024,196,Summer,5.7491945428,-6.0631777584,11.812322336,31.7,18.9,23.17,0,23.83541667,2.01,23.20330073,N
2024,197,Summer,3.4035303169999995,-9.7636062094,13.1671544579,33.3,17.8,20.76,0,25.71076389,2.01,23.82877503,N
2024,198,Summer,6.958224518,-7.374706301,14.3329275418,32.8,20,24.14,0,26.93055556,2.01,24.20747783,N
2024,199,Summer,5.8321485212,-8.4286810876,14.2608645777,30.6,21.7,22.71,6.858,25.56145833,2.01,24.87863565,N
2024,200,Summer,5.72780471,-7.860206304,13.5880863132,31.1,19.4,21.67,0.762,23.91638298,2.01,24.27931747,N
2024,201,Summer,3.621713213,-7.7457708,11.3674344332,27.2,15.6,25.32,0,20.90243056,2.01,23.37519989,N
2024,202,Summer,4.3850240348,-6.794384976,11.1793959512,29.4,14.4,22.97,0,22.47805556,1.59,22.0128151,N
2024,203,Summer,3.7404760608000003,-6.523462526,10.263905512,26.7,15.6,22.06,0,22.11458333,1.59,22.58542912,N
2024,204,Summer,2.7355151519999996,-6.143573394700001,8.8791750192,26.1,13.3,23.63,0,21.50850694,1.59,21.64373805,N
2024,205,Summer,5.0334172412,-2.5059003702,7.5393257958,23.9,18.9,5.82,17.018,20.69027778,1.59,22.01348903,N
2024,206,Summer,5.6411750158,-0.57687305759999985,6.2180648894,22.2,18.9,10.42,4.826,19.79756944,1.59,19.9239123,N
2024,207,Summer,3.3828733730000002,-2.301741878,5.6846139211,25.6,17.8,12.63,0.762,21.33888889,1.59,19.96653138,N
2024,208,Summer,3.6300518068,-1.62104328,5.2511031851,28.9,15,24.52,0,20.90416667,1.59,20.39579671,N
2024,209,Summer,2.2603704479999998,-2.6371557506,4.8976094094,28.9,15.6,22.05,0,20.65534722,1.78,21.39986063,N
2024,210,Summer,2.2513471779999996,-2.292324754,4.5436224955,27.8,15,20.56,0,20.51076389,1.78,22.14082362,N
2024,211,Summer,2.2825557646,-1.758660984,4.0412450691,21.1,17.2,15,1.016,18.9557037,1.78,21.84554189,N
2024,212,Summer,3.0734173442,-1.630844928,4.7042130537,26.7,17.8,12.76,3.81,24.58527132,1.78,19.7113294,N
2024,213,Summer,4.714015709,0.36086965799999987,4.3531059967,25,19.4,8.42,0,24.00833333,1.78,21.45622153,N
2024,214,Summer,-1.5540733742000004,-5.969884032,4.4158888143,31.7,19.4,15.93,0,26.00972222,1.78,21.73456854,N
2024,215,Summer,-1.4485568256,-5.496813187,4.0482036171,31.1,21.1,13.55,0,25.31736111,1.78,24.24104716,N
2024,216,Summer,0.8848266465999999,-2.80665,3.691517424,28.9,21.1,10.91,21.336,24.609375,0.75,24.60444921,N
2024,217,Summer,0.964383408,-2.262730464,3.2271451780000002,25,20,5.36,49.276,22.7,0.75,23.62694447,N
2024,218,Summer,-2.318338973,-5.387084496,3.0687259781,29.4,17.8,15.64,0,23.50208333,0.75,23.16475449,N
2024,219,Summer,1.7585536750000001,-0.6208280639999998,2.3793473382,21.7,16.7,4.79,8.636,18.88993056,0.75,22.6327479,N
2024,220,Summer,0.6043518864,-1.4719124306,2.0763202847,23.3,14.4,15.66,0.762,17.79652778,0.75,19.6736936,N
2024,221,Summer,-0.4711229570000002,-3.9114897408,3.4403615041,24.4,12.8,13.95,0,17.49166667,0.75,19.56919505,N
2024,222,Summer,3.5615798506,-3.999059554,7.5606335829999995,22.8,16.1,3.64,18.034,21.76284722,0.75,20.2652476,N
2024,223,Summer,-1.7776219824,-13.21371792,11.4360653625,30,18.9,15.65,7.112,23.91840278,1.59,20.3142652,N
2024,224,Summer,0.3185418959999998,-11.6034774869,11.9219681548,27.2,15,15.64,0,20.49791667,1.59,22.43454387,N
2024,225,Summer,3.675318624,-8.8436214724,12.5188800845,24.4,15.6,12.4,0,18.26284722,1.59,21.27999395,N
2024,226,Summer,1.3326112224,-12.671506382,14.0040757275,26.7,13.9,15.87,0,19.175,1.59,20.07634634,Y
2024,227,Summer,4.116801024,-8.9929090082,13.1098208049,26.7,15.6,14.11,0,19.85381945,1.59,21.07976939,Y
2024,228,Summer,3.391723239,-7.467782688,10.8595350512,19.4,15,6,31.75,18.11631945,1.59,21.34322,Y
2024,229,Summer,2.9547629712,-6.764422493,9.7191393798,22.2,15,8.53,0,18.54097222,1.59,19.13160985,Y
2024,230,Summer,2.391423264,-5.934098102,8.325409921,21.7,15.6,7.93,0,18.48229167,2.02,19.84405035,Y
2024,231,Summer,6.8148315796,-0.36479782059999993,7.1796195129000004,22.8,17.8,3.18,1.016,19.09444445,2.02,19.32399902,Y
2024,232,Summer,3.833437752,-2.41224778,6.2457087177,23.3,18.3,6.35,0,20.796875,2.02,19.39483159,Y
2024,233,Summer,1.627583673,-3.6448032280000002,5.2723430338,22.2,15.6,6.51,10.668,16.23541667,2.02,19.35073879,Y
2024,234,Summer,1.912454323,-5.535520949,7.4480117999,21.1,13.3,13.11,0,15.92743056,2.02,17.87594884,N
2024,235,Summer,1.49373072,-7.3674944498,8.8612369426,21.1,11.1,13.91,0,15.99444444,2.02,17.93200963,N
2024,236,Summer,1.6340902412,-7.6533210026,9.2874128617,25.6,11.1,13.89,0,18.00833333,2.02,18.08090363,N
2024,237,Summer,2.9160423796,-6.1669305936,9.0829726033,26.1,13.9,15.02,0,18.66909722,1.61,18.79318772,N
2024,238,Summer,0.7766194460000001,-8.2172946876,8.993963068,26.1,13.9,13.29,0.762,19.809375,1.61,20.12518591,N
2024,239,Summer,3.1873149432,-5.0982014308,8.2854595423,24.4,15,11.33,3.048,19.12534722,1.61,20.31308135,N
2024,240,Summer,3.21954277,-4.7635517448,7.9830199969,24.4,15,14.88,0,19.6725,1.61,19.4315951,N
2024,241,Summer,2.6772843820000003,-6.2976758686,8.9749265884,29.4,15.6,13.89,0,22.13819445,1.61,20.47938945,N
2024,242,Summer,1.5705327172,-5.972310144,7.5428429539,22.2,11.1,16.05,0,16.11354167,1.61,20.21097844,N
2024,243,Summer,0.9951118271999999,-6.3323070624,7.3274776837,21.1,9.4,16.01,0,14.54201389,1.61,18.11190695,N
2024,244,Summer,2.0337156,-6.9547585988,8.9885306809,22.8,11.7,6.75,4.318,18.3625,1.22,17.94228897,N
2024,245,Summer,2.1259953358,-9.2354279852,11.361399090799999,26.7,19.4,10.61,0.508,23.16354167,1.22,18.74894358,N
2024,246,Summer,0.5443207779999999,-9.3144955968,9.8588113007,23.9,11.7,14.53,0,18.43854167,1.22,20.46775461,N
2024,247,Summer,0.16036639199999986,-8.392356086,8.552725674,22.2,7.8,15.72,0,14.36736111,1.22,18.43027139,N
2024,248,Summer,1.4584230144,-8.4188574716,9.8771566456,25.6,10,15.13,0,16.671875,1.22,17.45102589,N
2024,249,Summer,-0.9553850203999998,-10.9372390992,9.9818419441,24.4,10.6,14.92,0,16.17013889,1.22,19.08490652,N
2024,250,Summer,-1.1053622879999998,-10.8740334386,9.7686452291,20,11.1,7.41,0,16.31014184,1.22,18.28604533,N
2024,251,Summer,-0.4457630879999999,-10.5276197526,10.0819012374,23.9,12.2,11.53,0.508,18.05868056,1.26,17.7662941,N
2024,252,Summer,0.469118304,-7.0147692576,7.4838788913,20,11.7,14.34,0,14.32638889,1.26,18.26915004,N
2024,253,Summer,-2.1504667964000004,-8.6747578175,6.5242302198,23.3,8.9,14.9,0,15.26770833,1.26,16.9809166,N
2024,254,Summer,-1.6677366048000002,-7.907888736,6.2401382823,22.2,8.9,14.79,0,15.69513889,1.26,17.50320206,N
2024,255,Summer,-2.6854882558,-8.786788632,6.1013969150000005,23.9,6.1,13.64,0,14.35833333,1.26,17.07072984,N
2024,256,Summer,-2.759654966,-9.7310762473,6.9713905424,23.3,8.3,13.47,0,16.64236111,1.26,17.92188415,N
2024,257,Summer,-1.258634246,-9.0901525149,7.8315992474,27.2,12.2,12.13,0,18.68333333,1.26,18.21985779,N
2024,258,Summer,-3.704960736,-11.594045938,7.8889714038,24.4,12.8,13.22,0,18.14861111,0.69,19.62567037,N
2024,259,Summer,-3.534219604,-11.4009355872,7.8667468495,24.4,10.6,13.16,0,17.28958333,0.69,18.55626069,N
2024,260,Summer,-4.9170836098,-12.9306132,8.013566687,24.4,10.6,13.27,0,16.96076389,0.69,18.50270869,N
2024,261,Summer,-4.305409065,-12.899898,8.5945252669,28.3,10.6,11.64,0,17.95659722,0.69,19.18663305,N
2024,262,Summer,-5.952945575,-14.7829862592,8.830043542,27.2,12.8,11.07,0,18.11527778,0.69,20.0744517,N
2024,263,Summer,-5.332645891,-14.7982909824,9.4655926662,25,15,10.76,0,19.25729167,0.69,19.56662522,N
2024,264,Summer,-1.3353273796,-10.0986022118,8.7632586191,19.4,14.4,1.67,2.54,16.80173611,0.69,18.99419938,N
2024,265,Summer,1.5358068111,-6.5734178832,8.1092711836,17.8,11.7,2.44,0.508,14.59479167,-0.23,17.5029274,Y
2024,266,Fall,1.29636437,-6.7674131428,8.0637937879,19.4,11.1,5.73,0,13.95208333,-0.23,15.43941015,Y
2024,267,Fall,1.319766048,-6.7069613519999995,8.0267096084,17.8,8.3,6.82,0,13.34574468,-0.23,15.75914281,Y
2024,268,Fall,0.045054144000000185,-7.8442097505,7.8892051501,17.8,7.8,9.6,0,12.5,-0.23,15.3861468,N
2024,269,Fall,2.4100872192000002,-6.3120778281,8.7221165809,16.1,8.9,2.2,0.254,14.18680556,-0.23,15.17812628,N
2024,270,Fall,5.5261104342,-3.889365465,9.4154549506,16.1,13.3,0.41,54.61,15.32083333,-0.23,15.27885843,N
2024,271,Fall,-0.9805710956000001,-11.4187283734,10.4380416331,23.3,12.2,11.42,0,16.91666667,-0.23,14.84385452,N
2024,272,Fall,0.10588851399999978,-9.5878593598,9.6936573459,21.1,11.1,9.17,0,14.90625,0.01,16.34020513,N
